1557355643,25,59.9,0.25
1557355764,25,59.9,0.25
1557355885,25,59.9,0.24
1557356006,25,59.9,0.24
1557356127,25,59.9,0.24
1557356248,25,59.9,0.25
1557356369,25,59.9,0.24
1557356490,25,59.9,0.24
1557356611,25,59.9,0.26
1557356732,25,59.9,0.26
1557356853,25,59.9,0.24
1557356974,25,59.9,0.24
1557357095,25,59.9,0.24
1557357216,25,59.9,0.24
1557357337,25,59.9,0.24
1557357458,25,59.9,0.25
1557357579,25,59.9,0.25
1557357700,25,59.9,0.25
1557357821,25,59.9,0.24
1557357942,25,59.9,0.25
1557358063,25,59.9,0.25
1557358184,5,60,0.25
1557358305,25,59.9,0.24
1557358426,25,59.9,0.26
1557358547,25,59.9,0.25
1557358668,25,59.9,0.27
1557358789,25,59.9,0.24
1557358910,25,59.9,0.26
1557359031,25,59.9,0.26
1557359152,25,59.9,0.24
1557359273,25,59.9,0.26
1557359394,25,59.9,0.26
1557359515,25,59.9,0.25
1557359636,25,59.9,0.27
1557359757,25,59.9,0.26
1557359878,25,59.9,0.26
1557359999,25,59.9,0.26
1557360120,25,59.9,0.26
1557360241,25,59.9,0.25
1557360362,25,59.9,0.26
1557360483,25,59.9,0.25
1557360604,25,59.9,0.26
1557360725,25,59.9,0.26
1557360846,25,59.9,0.26
1557360967,25,59.9,0.28
1557361088,5,60,0.28
1557361209,25,59.9,0.26
1557361330,25,59.9,0.26
1557361451,25,59.9,0.26
1557361572,25,59.9,0.28
1557361693,25,59.9,0.26
1557361814,25,59.9,0.28
1557361935,25,59.9,0.27
1557362056,25,59.9,0.29
1557362177,25,59.9,0.27
1557362298,25,59.9,0.29
1557362419,25,59.9,0.28
1557362540,25,59.9,0.26
1557362661,25,59.9,0.28
1557362782,25,59.9,0.27
1557362903,25,59.9,0.27
1557363024,25,59.9,0.27
1557363145,25,59.9,0.28
1557363266,5,60,0.28
1557363387,25,59.9,0.28
1557363508,25,59.9,0.28
1557363629,25,59.9,0.28
1557363750,25,59.9,0.3
1557363871,25,59.9,0.27
1557363992,25,59.9,0.28
1557364113,25,59.9,0.29
1557364234,25,59.9,0.29
1557364355,25,59.9,0.27
1557364476,25,59.9,0.29
1557364597,25,59.9,0.29
1557364718,25,59.9,0.28
1557364839,25,59.9,0.28
1557364960,25,59.9,0.29
1557365081,25,59.9,0.29
1557365202,25,59.9,0.28
1557365323,25,59.9,0.29
1557365444,25,59.9,0.27
1557365565,25,59.9,0.29
1557365686,25,59.9,0.28
1557365807,25,59.9,0.29
1557365928,25,59.9,0.29
1557366049,25,59.9,0.27
1557366170,25,59.9,0.29
1557366291,25,59.9,0.3
1557366412,25,59.9,0.3
1557366533,25,59.9,0.3
1557366654,25,59.9,0.3
1557366775,25,59.9,0.3
1557366896,25,59.9,0.29
1557367017,25,59.9,0.29
1557367138,25,59.9,0.3
1557367259,25,59.9,0.31
1557367380,25,59.9,0.28
1557367501,25,59.9,0.29
1557367622,25,59.9,0.3
1557367743,25,59.9,0.29
1557367864,25,59.9,0.28
1557367985,25,59.9,0.3
1557368106,25,59.9,0.3
1557368227,25,59.9,0.3
1557368348,25,59.9,0.27
1557368469,25,59.9,0.28
1557368590,25,59.9,0.29
1557368711,25,59.9,0.29
1557368832,25,59.9,0.27
1557368953,25,59.9,0.27
1557369074,25,59.9,0.28
1557369195,25,59.9,0.29
1557369316,25,59.9,0.27
1557369437,25,59.9,0.31
1557369558,25,59.9,0.3
1557369679,25,59.9,0.3
1557369800,25,59.9,0.3
1557369921,25,59.9,0.29
1557370042,25,59.9,0.27
1557370163,25,59.9,0.28
1557370284,25,59.9,0.28
1557370405,25,59.9,0.29
1557370526,25,59.9,0.27
1557370647,25,59.9,0.28
1557370768,25,59.9,0.28
1557370889,25,59.9,0.27
1557371010,25,59.9,0.3
1557371131,25,59.9,0.29
1557371252,25,59.9,0.28
1557371373,25,59.9,0.29
1557371494,25,59.9,0.28
1557371615,25,59.9,0.29
1557371736,25,59.9,0.29
1557371857,25,59.9,0.3
1557371978,25,59.9,0.3
1557372099,25,59.9,0.3
1557372220,25,59.9,0.3
1557372341,25,59.9,0.3
1557372462,25,59.9,0.28
1557372583,25,59.9,0.31
1557372704,25,59.9,0.29
1557372825,25,59.9,0.29
1557372946,25,59.9,0.29
1557373067,25,59.9,0.29
1557373188,25,59.9,0.29
1557373309,25,59.9,0.29
1557373430,25,59.9,0.28
1557373551,25,59.9,0.28
1557373672,25,59.9,0.3
1557373793,25,59.9,0.28
1557373914,25,59.9,0.3
1557374035,25,59.9,0.28
1557374156,25,59.9,0.28
1557374277,25,59.9,0.29
1557374398,25,59.9,0.28
1557374519,25,59.9,0.28
1557374640,25,59.9,0.28
1557374761,25,59.9,0.26
1557374882,25,59.9,0.28
1557375003,25,59.9,0.28
1557375124,25,59.9,0.29
1557375245,25,59.9,0.28
1557375366,25,59.9,0.27
1557375487,25,59.9,0.29
1557375608,25,59.9,0.27
1557375729,25,59.9,0.28
1557375850,25,59.9,0.29
1557375971,25,59.9,0.27
1557376092,25,59.9,0.27
1557376213,25,59.9,0.26
1557376334,25,59.9,0.26
1557376455,25,59.9,0.28
1557376576,25,59.9,0.26
1557376697,25,59.9,0.26
1557376818,25,59.9,0.27
1557376939,25,59.9,0.25
1557377060,25,59.9,0.27
1557377181,25,59.9,0.27
1557377302,25,59.9,0.27
1557377423,25,59.9,0.28
1557377544,25,59.9,0.27
1557377665,25,59.9,0.26
1557377786,25,59.9,0.24
1557377907,25,59.9,0.27
1557378028,25,59.9,0.26
1557378149,25,59.9,0.25
1557378270,25,59.9,0.27
1557378391,25,59.9,0.25
1557378512,25,59.9,0.26
1557378633,25,59.9,0.27
1557378754,25,59.9,0.26
1557378875,25,59.9,0.26
1557378996,25,59.9,0.27
1557379117,25,59.9,0.26
1557379238,25,59.9,0.26
1557379359,25,59.9,0.26
1557379480,25,59.9,0.25
1557379601,25,59.9,0.27
1557379722,25,59.9,0.25
1557379843,25,59.9,0.27
1557379964,25,59.9,0.26
1557380085,25,59.9,0.25
1557380206,25,59.9,0.25
1557380327,25,59.9,0.27
1557380448,25,59.9,0.25
1557380569,25,59.9,0.24
1557380690,25,59.9,0.25
1557380811,25,59.9,0.25
1557380932,25,59.9,0.26
1557381053,25,59.9,0.27
1557381174,25,59.9,0.26
1557381295,25,59.9,0.25
1557381416,25,59.9,0.27
1557381537,25,59.9,0.25
1557381658,25,59.9,0.25
1557381779,25,59.9,0.24
1557381900,25,59.9,0.25
1557382021,25,59.9,0.26
1557382142,25,59.9,0.27
1557382263,25,59.9,0.26
1557382384,25,59.9,0.25
1557382505,25,59.9,0.26
1557382626,25,59.9,0.26
1557382747,25,59.9,0.26
1557382868,25,59.9,0.24
1557382989,25,59.9,0.24
1557383110,25,59.9,0.24
1557383231,25,59.9,0.25
1557383352,25,59.9,0.26
1557383473,25,59.9,0.24
1557383594,25,59.9,0.25
1557383715,25,59.9,0.26
1557383836,25,59.9,0.25
1557383957,25,59.9,0.24
1557384078,25,59.9,0.24
1557384199,25,59.9,0.25
1557384320,25,59.9,0.26
1557384441,25,59.9,0.24
1557384562,25,59.9,0.27
1557384683,25,59.9,0.26
1557384804,25,59.9,0.25
1557384925,25,59.9,0.25
1557385046,25,59.9,0.25
1557385167,25,59.9,0.26
1557385288,25,59.9,0.25
1557385409,25,59.9,0.26
1557385530,25,59.9,0.26
1557385651,25,59.9,0.26
1557385772,25,59.9,0.26
1557385893,25,59.9,0.26
1557386014,25,59.9,0.27
1557386135,25,59.9,0.25
1557386256,25,59.9,0.26
1557386377,25,59.9,0.26
1557386498,25,59.9,0.25
1557386619,25,59.9,0.26
1557386740,25,59.9,0.26
1557386861,25,59.9,0.25
1557386982,25,59.9,0.25
1557387103,25,59.9,0.26
1557387224,25,59.9,0.26
1557387345,25,59.9,0.26
1557387466,25,59.9,0.27
1557387587,25,59.9,0.25
1557387708,25,59.9,0.26
1557387829,25,59.9,0.26
1557387950,25,59.9,0.28
1557388071,25,59.9,0.25
1557388192,25,59.9,0.26
1557388313,25,59.9,0.26
1557388434,25,59.9,0.25
1557388555,25,59.9,0.28
1557388676,25,59.9,0.25
1557388797,25,59.9,0.26
1557388918,25,59.9,0.25
1557389039,25,59.9,0.26
1557389160,25,59.9,0.26
1557389281,25,59.9,0.25
1557389402,25,59.9,0.27
1557389523,25,59.9,0.26
1557389644,25,59.9,0.26
1557389765,25,59.9,0.25
1557389886,25,59.9,0.26
1557390007,25,59.9,0.26
1557390128,25,59.9,0.25
1557390249,25,59.9,0.25
1557390370,25,59.9,0.26
1557390491,25,59.9,0.26
1557390612,25,59.9,0.27
1557390733,25,59.9,0.24
1557390854,25,59.9,0.26
1557390975,25,59.9,0.25
1557391096,25,59.9,0.25
1557391217,25,59.9,0.25
1557391338,25,59.9,0.27
1557391459,25,59.9,0.27
1557391580,25,59.9,0.26
1557391701,25,59.9,0.25
1557391822,25,59.9,0.25
1557391943,25,59.9,0.26
1557392064,25,59.9,0.26
1557392185,25,59.9,0.26
1557392306,25,59.9,0.27
1557392427,25,59.9,0.27
1557392548,25,59.9,0.26
1557392669,25,59.9,0.26
1557392790,25,59.9,0.26
1557392911,25,59.9,0.26
1557393032,25,59.9,0.24
1557393153,25,59.9,0.25
1557393274,25,59.9,0.25
1557393395,25,59.9,0.26
1557393516,25,59.9,0.25
1557393637,25,59.9,0.25
1557393758,25,59.9,0.25
1557393879,25,59.9,0.26
1557394000,25,59.9,0.26
1557394121,25,59.9,0.27
1557394242,25,59.9,0.25
1557394363,25,59.9,0.27
1557394484,25,59.9,0.24
1557394605,25,59.9,0.25
1557394726,25,59.9,0.26
1557394847,25,59.9,0.26
1557394968,25,59.9,0.25
1557395089,25,59.9,0.25
1557395210,25,59.9,0.25
1557395331,25,59.9,0.25
1557395452,25,59.9,0.25
1557395573,25,59.9,0.26
1557395694,25,59.9,0.27
1557395815,25,59.9,0.25
1557395936,25,59.9,0.26
1557396057,25,59.9,0.25
1557396178,25,59.9,0.24
1557396299,25,59.9,0.24
1557396420,25,59.9,0.25
1557396541,25,59.9,0.25
1557396662,25,59.9,0.24
1557396783,25,59.9,0.26
1557396904,25,59.9,0.25
1557397025,25,59.9,0.26
1557397146,25,59.9,0.26
1557397267,25,59.9,0.25
1557397388,25,59.9,0.25
1557397509,25,59.9,0.27
1557397630,25,59.9,0.27
1557397751,25,59.9,0.24
1557397872,25,59.9,0.25
1557397993,25,59.9,0.25
1557398114,25,59.9,0.26
1557398235,25,59.9,0.26
1557398356,25,59.9,0.25
1557398477,25,59.9,0.25
1557398598,25,59.9,0.26
1557398719,25,59.9,0.25
1557398840,25,59.9,0.25
1557398961,25,59.9,0.25
1557399082,25,59.9,0.26
1557399203,25,59.9,0.24
1557399324,25,59.9,0.25
1557399445,25,59.9,0.25
1557399566,25,59.9,0.24
1557399687,25,59.9,0.26
1557399808,25,59.9,0.25
1557399929,25,59.9,0.24
1557400050,25,59.9,0.25
1557400171,25,59.9,0.25
1557400292,25,59.9,0.24
1557400413,25,59.9,0.26
1557400534,25,59.9,0.25
1557400655,25,59.9,0.24
1557400776,25,59.9,0.26
1557400897,25,59.9,0.24
1557401018,25,59.9,0.26
1557401139,25,59.9,0.24
1557401260,25,59.9,0.25
1557401381,25,59.9,0.25
1557401502,25,59.9,0.25
1557401623,25,59.9,0.25
1557401744,25,59.9,0.25
1557401865,25,59.9,0.27
1557401986,25,59.9,0.25
1557402107,25,59.9,0.24
1557402228,25,59.9,0.25
1557402349,25,59.9,0.25
1557402470,25,59.9,0.26
1557402591,25,59.9,0.25
1557402712,25,59.9,0.24
1557402833,25,59.9,0.25
1557402954,25,59.9,0.24
1557403075,25,59.9,0.24
1557403196,25,59.9,0.25
1557403317,25,59.9,0.23
1557403438,25,59.9,0.23
1557403559,25,59.9,0.24
1557403680,25,59.9,0.24
1557403801,25,59.9,0.23
1557403922,25,59.9,0.23
1557404043,25,59.9,0.24
1557404164,25,59.9,0.26
1557404285,25,59.9,0.23
1557404406,25,59.9,0.25
1557404527,25,59.9,0.24
1557404648,25,59.9,0.25
1557404769,25,59.9,0.24
1557404890,25,59.9,0.24
1557405011,25,59.9,0.24
1557405132,25,59.9,0.24
1557405253,25,59.9,0.24
1557405374,25,59.9,0.24
1557405495,25,59.9,0.25
1557405616,25,59.9,0.25
1557405737,25,59.9,0.26
1557405858,25,59.9,0.24
1557405979,25,59.9,0.24
1557406100,25,59.9,0.25
1557406221,25,59.9,0.25
1557406342,25,59.9,0.26
1557406463,25,59.9,0.25
1557406584,25,59.9,0.25
1557406705,25,59.9,0.24
1557406826,25,59.9,0.25
1557406947,25,59.9,0.26
1557407068,25,59.9,0.25
1557407189,25,59.9,0.24
1557407310,25,59.9,0.25
1557407431,25,59.9,0.25
